section,regime,trial,score,vol_method,vol_lookback,short_window,long_window,min_holding_period,trend_strength_threshold,regime_method,n_regimes,regime_stability,target_vol,max_drawdown_exit,sharpe_ratio,total_return,max_drawdown,sortino_ratio,calmar_ratio
5,2,8,0.03298404118424372,parkinson,131,9,148,24,0.1,quantile,3,60,0.5,0.24000000000000002,0.4676124565523745,-0.036635159349111435,-0.3485332795496864,0.148855167372795,0.003145926079157963
5,2,9,-0.11500244318036447,parkinson,94,20,103,6,0.35,quantile,3,12,0.6,0.3,0.25467146666322077,-0.06320078825115516,-0.39045139376852867,0.20388059418805757,0.004599041405094815
5,2,10,-0.7981206437711477,parkinson,17,16,34,18,0.1,hmm,2,36,0.35,0.1,-0.9367560014140012,-0.14472782902796122,-0.33044533247534436,-0.30008391417868274,-0.004387085191315927
5,2,11,-0.3409777792946986,parkinson,48,24,106,18,0.2,quantile,2,36,0.75,0.25,-0.17512358424624497,-0.1316575806439737,-0.5428331184905901,0.09954903777213442,0.0016811464331820299
5,2,12,-0.03975920728528553,parkinson,53,19,238,18,0.15000000000000002,quantile,2,48,0.44999999999999996,0.26,0.9121438476634967,-0.1039778988347515,-0.37698650900983555,-0.00664106744014835,-0.00012961198644534025
5,2,13,-1.4119808417805757,parkinson,8,20,127,24,0.25,quantile,2,72,0.65,0.2,-1.8086275923653774,-0.30321030288408857,-0.41662490550704356,-0.45769158800846216,-0.009550603980388265
5,2,14,-1.052264734214554,parkinson,69,17,74,18,0.15000000000000002,quantile,2,24,0.6,0.27,-0.19640333092542342,-0.39369329905791406,-0.4908400128293833,-0.42478509361111855,-0.008053536952788553
5,2,15,-0.2585352522936226,parkinson,118,22,171,24,0.30000000000000004,quantile,2,48,0.44999999999999996,0.22,0.4431373049653998,-0.1280747818965755,-0.38268384178015946,-0.07312418689490804,-0.0013823820186550028
6,0,0,1.3909276365112442,parkinson,149,8,147,6,0.30000000000000004,quantile,2,60,0.35,0.24000000000000002,0.4543061522272131,0.39214660954958735,-0.36425958310101403,0.9538590252148783,0.01802462803254644
6,0,1,-0.11123027901920865,parkinson,169,13,157,12,0.1,hmm,3,60,0.39999999999999997,0.2,-0.5268660655007258,0.003575202094901808,-0.547028718672705,0.27274911019176956,0.003997405237095201
6,0,2,3.845463108714786,parkinson,9,23,94,12,0.2,quantile,2,36,0.5,0.25,1.7439752672784838,0.5946950950151089,-0.23105435829803034,1.0346440400487142,0.036115001019530774
6,0,3,-0.6181763376968292,parkinson,178,15,179,12,0.30000000000000004,quantile,2,60,0.6,0.27,-0.5311847893628331,-0.21887667109863618,-0.5454504702620866,-0.14702475715849017,-0.002484109172936535
6,0,4,2.5799697695318855,parkinson,25,9,52,24,0.30000000000000004,quantile,2,24,0.35,0.12000000000000001,2.0687907201830393,0.3091148818880731,-0.2895945253577896,0.6113671635439689,0.019567813196261098
6,0,5,1.263596335217771,parkinson,62,8,190,18,0.25,quantile,2,48,0.7,0.28,0.5564069482064541,0.395981365328798,-0.4404186833567686,0.8035172671713298,0.016200005406220352
6,0,6,1.2323320051142432,parkinson,78,20,151,12,0.2,quantile,2,12,0.75,0.2,0.11154981220634212,0.401820363455597,-0.4031934249826077,0.8739100958413563,0.019308567192217352
6,0,7,-0.20107866664247223,parkinson,82,11,48,12,0.15000000000000002,hmm,3,72,0.44999999999999996,0.26,1.238217565122748,-0.21273441502489732,-0.5476939504313078,-0.013034595159592504,-0.0002734024263895844
6,0,8,0.6099502431117001,parkinson,117,18,228,6,0.15000000000000002,hmm,2,60,0.55,0.26,-0.1318827362283892,0.2478795931743718,-0.48021064922448586,0.6751065981571072,0.012210903023685802
6,0,9,0.8215100626986798,parkinson,26,15,151,6,0.2,hmm,3,48,0.75,0.19,0.6935972459017679,0.197773884797531,-0.3849444369193016,0.517593973583423,0.01248453769363326
6,1,0,0.20747927474479577,parkinson,63,20,103,6,0.25,hmm,3,24,0.7,0.14,0.9847328704560001,0.024100297949531058,-0.6614616848270574,0.34915102240853724,0.004862058479742024
6,1,1,0.25144769755422713,parkinson,148,24,46,18,0.2,quantile,2,60,0.35,0.17,0.5047782101169906,0.02892762125798498,-0.3666738944662321,0.20358042078093577,0.003339480287164297
6,1,2,0.7176952745134515,parkinson,42,7,128,18,0.35,hmm,2,48,0.75,0.29000000000000004,0.7621358751891352,0.21352653508574182,-0.5045937938718053,0.5012411312456233,0.00833987333372657
6,1,3,0.36780613283848884,parkinson,56,13,210,12,0.30000000000000004,hmm,3,48,0.6,0.27,1.276092487011045,0.04238310330539985,-0.5672674346850433,0.3092589524043348,0.004948930903373076
6,2,0,-0.4135907982087022,parkinson,200,20,178,24,0.15000000000000002,hmm,3,72,0.75,0.12000000000000001,0.2062036689206046,-0.1674578299730064,-0.4366685591936368,-0.007625001302000553,-0.00018844780878939815
6,2,1,-0.8024874092267231,parkinson,9,11,226,6,0.25,hmm,2,60,0.55,0.18,-0.7079540966852211,-0.23573042370413388,-0.4763981877826875,-0.3854368177595708,-0.006565846386543269
6,2,2,-1.1295883525655335,parkinson,35,6,99,12,0.1,hmm,3,24,0.75,0.26,-0.9583706038799988,-0.39811466854819677,-0.5426320887677503,-0.6405130656870793,-0.010800765077294971
6,2,3,1.630471822908446,parkinson,148,13,69,12,0.35,quantile,2,72,0.39999999999999997,0.14,1.735089997520352,0.152585364829654,-0.29272996652024774,0.531531884401027,0.012187189569480755
6,2,4,-0.2376203882158852,parkinson,92,9,165,18,0.25,quantile,3,48,0.44999999999999996,0.19,0.44580473185641345,-0.12656824805837508,-0.4203516595376967,-0.07674861934901953,-0.001396664532291954
6,2,5,-0.4197731033875867,parkinson,170,23,154,24,0.1,quantile,2,24,0.75,0.24000000000000002,0.2681693166989821,-0.18884104235279675,-0.4818387194124025,-0.056093667911902165,-0.0012146164121698408
6,2,6,-0.271635964398284,parkinson,183,22,146,6,0.30000000000000004,quantile,2,24,0.75,0.13,0.581783843309415,-0.1440593776831537,-0.3674130822305235,0.04777773725656095,0.0013813804704866618
6,2,7,-0.30972574272403625,parkinson,145,18,96,24,0.15000000000000002,quantile,3,36,0.75,0.15000000000000002,-0.010425023554974608,-0.11660837874475738,-0.47348334355421096,0.07334316387544797,0.001530244111540165
7,0,0,-0.4421883122350352,parkinson,41,9,166,24,0.25,quantile,3,48,0.6,0.29000000000000004,-0.7148158416982411,-0.10954801530607527,-0.5114740202539043,0.05192727372980397,0.0008675368942918597
7,0,1,1.2317025353732125,parkinson,54,5,225,12,0.25,quantile,2,60,0.6,0.28,0.2910253293713217,0.4488269246964107,-0.48456722401169394,0.8449383261093225,0.01406487602387392
7,0,2,-0.5217804388221016,parkinson,134,13,185,24,0.35,hmm,2,12,0.6,0.13,-0.4681942213487333,-0.149785353937129,-0.46920878602561467,0.006216201159664251,0.00011510743427511288
7,0,3,0.10701348394118895,parkinson,162,15,118,12,0.15000000000000002,quantile,3,48,0.55,0.12000000000000001,-0.4725991028234735,0.08792127839483732,-0.4736355961012656,0.4013017556171237,0.007112959716642301
7,0,4,1.1742954396275807,parkinson,81,12,222,12,0.25,hmm,3,12,0.6,0.2,-0.0749749801771224,0.3967775187651237,-0.39668342733184603,0.8014055091725101,0.0164288226872971
7,0,5,0.20256443562794985,parkinson,186,11,210,18,0.2,hmm,3,12,0.5,0.17,-0.6669766567947414,0.16479751050141345,-0.5870239428092392,0.5443841304198721,0.007626205843351282
7,0,6,0.4688482000466619,parkinson,115,11,73,12,0.1,quantile,2,24,0.44999999999999996,0.14,0.13251497796325445,0.15048440633762095,-0.4273116791011039,0.4642626457646654,0.00842057605112446
7,0,7,0.5990819757920495,parkinson,38,17,223,6,0.15000000000000002,hmm,2,12,0.7,0.16,-0.31613121649304626,0.2662458731012647,-0.4893449681812996,0.6230058989373879,0.01068356303449273
7,1,0,8.074889975892972,parkinson,12,5,159,12,0.2,hmm,2,12,0.75,0.3,1.790382894415651,1.4359397057370296,-0.20507582041960837,1.3956133621403144,0.045027732301474235
7,1,1,2.6474241510953322,parkinson,43,21,203,18,0.1,hmm,3,60,0.55,0.19,1.2612142416905474,0.6350197255854648,-0.3043539553868111,0.8490458754759671,0.019468342560894625
7,2,0,-0.8932751441413685,parkinson,27,14,83,12,0.15000000000000002,hmm,2,72,0.55,0.26,-0.6008096372049685,-0.19861676953361584,-0.3094062843883326,-0.1549833312565882,-0.004417458087970697
7,2,1,-0.5667273257194847,parkinson,66,14,171,18,0.35,quantile,2,72,0.7,0.11,0.49433460862772943,-0.43267929321795406,-0.7042486686747538,-0.09899719085723424,-0.0023289007298991503
7,2,2,-1.126644417780598,parkinson,14,19,70,6,0.15000000000000002,hmm,2,36,0.75,0.22,-1.422719714283218,-0.7285861221357426,-0.7412564857335814,-0.8178718365646566,-0.020018229397169022
7,2,3,-1.132185283797336,parkinson,9,14,194,6,0.25,hmm,3,24,0.7,0.29000000000000004,-0.9304283076495922,-0.682198326901208,-0.7079140413014874,-0.6616301706876389,-0.018256012924596127
7,2,4,0.32625284783631936,parkinson,26,23,201,24,0.25,quantile,2,48,0.5,0.14,0.30295763875750875,0.06556827842422419,-0.3193426022753806,0.312501573681831,0.006356550572393619
7,2,5,-0.9362714850358818,parkinson,52,21,173,12,0.2,quantile,2,48,0.55,0.1,-0.2632797654800811,-0.7154920732433341,-0.7475744999614841,-0.8630783977426837,-0.018972617984820528
7,2,6,-0.8790065631576868,parkinson,165,18,208,18,0.35,quantile,2,72,0.6,0.19,0.5636403624879852,-0.4886497687975251,-0.5933215015100659,-0.38823433250149086,-0.010138741069502006
7,2,7,-0.8022212203016265,parkinson,138,7,130,6,0.2,hmm,3,48,0.65,0.1,0.4334111574722265,-0.6031657418546299,-0.7134026683035865,-0.4610181266460624,-0.010846983042294034
